user_id,transaction_id,item_id,item_name,quantity_purchased,unit,price_total,purchase_date,store_name,payment_method,discount_applied,category,brand,location,receipt_source,weekday,purchase_channel,consumption_start_date,expected_depletion_date
U006,TU006_20250221_0241,I_plums,plums,1.98,kg,9.71,2025-02-21,Costco,cash,False,produce,GreatValue,"Boston, MA",email,Friday,in_store,2025-02-23,2025-03-13
U006,TU006_20250415_0242,I_kale,kale,0.99,kg,4.23,2025-04-15,Stop & Shop,cash,False,produce,TraderJoes,"Boston, MA",OCR,Tuesday,online,2025-04-17,2025-04-21
U006,TU006_20250519_0243,I_baking_powder,baking_powder,0.61,kg,5.5,2025-05-19,Whole Foods,credit_card,False,others,Generic,"Boston, MA",manual,Monday,in_store,2025-05-19,2025-06-15
U006,TU006_20250613_0244,I_peanuts,peanuts,2.37,kg,19.1,2025-06-13,Amazon Fresh,cash,True,others,Horizon,"Boston, MA",manual,Friday,in_store,2025-06-13,2025-08-17
U006,TU006_20251008_0245,I_oregano,oregano,1.0,kg,6.51,2025-10-08,Costco,credit_card,False,condiments_spices,WholeFoods,"Boston, MA",email,Wednesday,in_store,2025-10-08,2026-01-16
U006,TU006_20250208_0246,I_celery,celery,2.45,kg,12.01,2025-02-08,Amazon Fresh,mobile_pay,False,produce,Kirkland,"Boston, MA",manual,Saturday,in_store,2025-02-09,2025-03-20
U006,TU006_20250410_0247,I_blueberries,blueberries,2.45,kg,9.04,2025-04-10,Whole Foods,debit_card,False,produce,Silk,"Boston, MA",OCR,Thursday,in_store,2025-04-12,2025-04-24
U006,TU006_20250121_0248,I_mushrooms,mushrooms,1.18,kg,5.72,2025-01-21,Amazon Fresh,credit_card,False,produce,WholeFoods,"Boston, MA",email,Tuesday,online,2025-01-24,2025-01-31
U006,TU006_20241225_0249,I_pork_chops,pork_chops,0.69,kg,10.77,2024-12-25,Target,mobile_pay,False,protein,365,"Boston, MA",OCR,Wednesday,in_store,2024-12-25,2025-01-02
U006,TU006_20250509_0250,I_onions,onions,1.23,kg,3.77,2025-05-09,Target,mobile_pay,False,produce,WholeFoods,"Boston, MA",OCR,Friday,online,2025-05-09,2025-05-24
U006,TU006_20250413_0251,I_peanuts,peanuts,2.3,kg,18.69,2025-04-13,Stop & Shop,debit_card,False,others,Horizon,"Boston, MA",email,Sunday,in_store,2025-04-16,2025-06-18
U006,TU006_20251017_0252,I_oregano,oregano,1.0,kg,10.96,2025-10-17,Costco,mobile_pay,False,condiments_spices,WholeFoods,"Boston, MA",email,Friday,in_store,2025-10-17,2026-01-25
U006,TU006_20250224_0253,I_potatoes,potatoes,0.87,kg,3.92,2025-02-24,Trader Joe's,debit_card,False,produce,365,"Boston, MA",OCR,Monday,in_store,2025-02-26,2025-03-01
U006,TU006_20250412_0254,I_cumin,cumin,0.99,kg,10.88,2025-04-12,Target,debit_card,False,condiments_spices,TraderJoes,"Boston, MA",OCR,Saturday,in_store,2025-04-12,2025-07-20
U006,TU006_20250226_0255,I_cream,cream,0.82,L,6.46,2025-02-26,Amazon Fresh,credit_card,False,dairy,365,"Boston, MA",OCR,Wednesday,in_store,2025-02-27,2025-03-04
U006,TU006_20250524_0256,I_mushrooms,mushrooms,0.77,kg,2.36,2025-05-24,Whole Foods,cash,False,produce,WholeFoods,"Boston, MA",email,Saturday,in_store,2025-05-25,2025-05-29
U006,TU006_20250302_0257,I_kale,kale,0.32,kg,0.73,2025-03-02,Market Basket,debit_card,False,produce,TraderJoes,"Boston, MA",email,Sunday,in_store,2025-03-02,2025-03-03
U006,TU006_20250415_0258,I_kale,kale,1.81,kg,7.41,2025-04-15,Stop & Shop,debit_card,False,produce,TraderJoes,"Boston, MA",email,Tuesday,in_store,2025-04-17,2025-04-25
U006,TU006_20250611_0259,I_kale,kale,0.41,kg,1.55,2025-06-11,Market Basket,credit_card,True,produce,TraderJoes,"Boston, MA",OCR,Wednesday,in_store,2025-06-13,2025-06-15
U006,TU006_20250909_0260,I_garlic_powder,garlic_powder,1.0,kg,7.97,2025-09-09,Whole Foods,credit_card,False,condiments_spices,WholeFoods,"Boston, MA",OCR,Tuesday,in_store,2025-09-11,2025-12-20
U006,TU006_20250727_0261,I_carrots,carrots,2.12,kg,4.49,2025-07-27,Trader Joe's,credit_card,False,produce,Silk,"Boston, MA",manual,Sunday,online,2025-07-30,2025-08-26
U006,TU006_20241215_0262,I_corn,corn,3.0,pcs,11.09,2024-12-15,Amazon Fresh,mobile_pay,True,canned,365,"Boston, MA",manual,Sunday,in_store,2024-12-16,2025-02-04
U006,TU006_20250115_0263,I_yeast,yeast,1.87,kg,10.99,2025-01-15,Whole Foods,mobile_pay,False,others,Horizon,"Boston, MA",manual,Wednesday,online,2025-01-15,2025-05-15
U006,TU006_20250208_0264,I_corn,corn,10.0,pcs,11.26,2025-02-08,Trader Joe's,credit_card,True,canned,365,"Boston, MA",manual,Saturday,in_store,2025-02-10,2025-06-10
U006,TU006_20241108_0265,I_mushrooms,mushrooms,1.69,kg,4.17,2024-11-08,Whole Foods,mobile_pay,False,produce,WholeFoods,"Boston, MA",OCR,Friday,in_store,2024-11-08,2024-11-18
U006,TU006_20250901_0266,I_peaches,peaches,1.24,kg,4.52,2025-09-01,Stop & Shop,cash,True,produce,Kirkland,"Boston, MA",email,Monday,in_store,2025-09-03,2025-09-15
U006,TU006_20250129_0267,I_fruit_snacks,fruit_snacks,9.0,pcs,22.28,2025-01-29,Whole Foods,credit_card,True,snacks,Horizon,"Boston, MA",email,Wednesday,online,2025-01-31,2025-05-31
U006,TU006_20250829_0268,I_kale,kale,0.77,kg,2.61,2025-08-29,Whole Foods,mobile_pay,False,produce,TraderJoes,"Boston, MA",OCR,Friday,online,2025-08-29,2025-09-01
U006,TU006_20250728_0269,I_ketchup,ketchup,1.0,pcs,5.64,2025-07-28,Stop & Shop,credit_card,False,condiments_spices,GreatValue,"Boston, MA",manual,Monday,online,2025-07-31,2025-08-20
U006,TU006_20250113_0270,I_eggs,eggs,1.0,pcs,2.19,2025-01-13,Whole Foods,debit_card,False,dairy,Generic,"Boston, MA",manual,Monday,in_store,2025-01-15,2025-01-16
U006,TU006_20250302_0271,I_chocolate_chips,chocolate_chips,1.41,kg,10.52,2025-03-02,Whole Foods,mobile_pay,False,others,GreatValue,"Boston, MA",email,Sunday,in_store,2025-03-03,2025-04-14
U006,TU006_20250602_0272,I_strawberries,strawberries,0.95,kg,3.65,2025-06-02,Trader Joe's,credit_card,False,produce,Generic,"Boston, MA",manual,Monday,online,2025-06-03,2025-06-13
U006,TU006_20251012_0273,I_cabbage,cabbage,1.75,kg,4.86,2025-10-12,Target,mobile_pay,True,produce,365,"Boston, MA",OCR,Sunday,in_store,2025-10-15,2025-10-23
U006,TU006_20250819_0274,I_lentils,lentils,0.55,kg,7.77,2025-08-19,Costco,credit_card,False,protein,Silk,"Boston, MA",OCR,Tuesday,online,2025-08-22,2025-08-30
U006,TU006_20241224_0275,I_coconut_milk,coconut_milk,6.0,pcs,18.18,2024-12-24,Market Basket,credit_card,False,canned,TraderJoes,"Boston, MA",manual,Tuesday,online,2024-12-24,2025-04-23
U006,TU006_20251013_0276,I_bread,bread,16.0,pcs,31.94,2025-10-13,Trader Joe's,debit_card,False,grain,TraderJoes,"Boston, MA",OCR,Monday,in_store,2025-10-15,2025-12-23
U006,TU006_20251013_0277,I_mushrooms,mushrooms,2.22,kg,10.58,2025-10-13,Whole Foods,credit_card,True,produce,WholeFoods,"Boston, MA",email,Monday,in_store,2025-10-14,2025-10-28
U006,TU006_20241025_0278,I_chocolate_chips,chocolate_chips,1.06,kg,2.39,2024-10-25,Trader Joe's,debit_card,True,others,GreatValue,"Boston, MA",manual,Friday,online,2024-10-28,2024-11-29
U006,TU006_20250924_0279,I_grapes,grapes,1.65,kg,3.74,2025-09-24,Trader Joe's,cash,True,produce,Kirkland,"Boston, MA",email,Wednesday,in_store,2025-09-25,2025-10-03
U006,TU006_20241116_0280,I_popcorn,popcorn,8.0,pcs,38.82,2024-11-16,Costco,credit_card,False,snacks,Generic,"Boston, MA",OCR,Saturday,in_store,2024-11-16,2024-12-29
U006,TU006_20250717_0281,I_noodles,noodles,2.28,kg,4.5,2025-07-17,Whole Foods,mobile_pay,False,grain,Horizon,"Boston, MA",email,Thursday,in_store,2025-07-17,2025-08-10
U006,TU006_20250729_0282,I_eggs,eggs,16.0,pcs,84.47,2025-07-29,Amazon Fresh,cash,False,dairy,Generic,"Boston, MA",OCR,Tuesday,in_store,2025-07-29,2025-08-09
U006,TU006_20250718_0283,I_yeast,yeast,2.28,kg,13.76,2025-07-18,Amazon Fresh,mobile_pay,True,others,Horizon,"Boston, MA",email,Friday,online,2025-07-21,2025-11-18
U006,TU006_20250422_0284,I_eggs,eggs,22.0,pcs,154.29,2025-04-22,Target,debit_card,False,dairy,Generic,"Boston, MA",manual,Tuesday,online,2025-04-25,2025-05-11
U006,TU006_20241024_0285,I_popcorn,popcorn,11.0,pcs,13.06,2024-10-24,Target,debit_card,False,snacks,Generic,"Boston, MA",email,Thursday,online,2024-10-26,2024-12-24
U006,TU006_20250526_0286,I_celery,celery,1.94,kg,8.52,2025-05-26,Costco,credit_card,False,produce,Kirkland,"Boston, MA",OCR,Monday,in_store,2025-05-26,2025-06-26
U006,TU006_20250321_0287,I_lentils,lentils,0.57,kg,7.4,2025-03-21,Whole Foods,cash,False,protein,Silk,"Boston, MA",OCR,Friday,online,2025-03-22,2025-03-30
U006,TU006_20241104_0288,I_cabbage,cabbage,0.68,kg,1.56,2024-11-04,Target,cash,False,produce,365,"Boston, MA",OCR,Monday,in_store,2024-11-07,2024-11-10
U006,TU006_20250417_0289,I_eggplant,eggplant,1.79,kg,4.5,2025-04-17,Trader Joe's,debit_card,False,produce,GreatValue,"Boston, MA",email,Thursday,in_store,2025-04-18,2025-05-01
U006,TU006_20241027_0290,I_salt,salt,1.0,kg,8.47,2024-10-27,Amazon Fresh,credit_card,False,condiments_spices,Silk,"Boston, MA",OCR,Sunday,in_store,2024-10-28,2025-01-19
U006,TU006_20250425_0291,I_potatoes,potatoes,2.38,kg,7.85,2025-04-25,Trader Joe's,mobile_pay,False,produce,365,"Boston, MA",email,Friday,online,2025-04-26,2025-05-06
U006,TU006_20250618_0292,I_asparagus,asparagus,0.94,kg,3.28,2025-06-18,Trader Joe's,credit_card,False,produce,Horizon,"Boston, MA",manual,Wednesday,in_store,2025-06-20,2025-06-29
U006,TU006_20250322_0293,I_garlic_powder,garlic_powder,1.0,kg,10.55,2025-03-22,Stop & Shop,mobile_pay,False,condiments_spices,WholeFoods,"Boston, MA",OCR,Saturday,in_store,2025-03-24,2025-07-02
U006,TU006_20250511_0294,I_asparagus,asparagus,1.99,kg,9.78,2025-05-11,Whole Foods,cash,False,produce,Horizon,"Boston, MA",email,Sunday,online,2025-05-13,2025-06-01
U006,TU006_20241108_0295,I_strawberries,strawberries,0.56,kg,2.6,2024-11-08,Stop & Shop,mobile_pay,False,produce,Generic,"Boston, MA",email,Friday,in_store,2024-11-08,2024-11-14
U006,TU006_20250816_0296,I_oregano,oregano,1.0,kg,6.44,2025-08-16,Amazon Fresh,debit_card,False,condiments_spices,WholeFoods,"Boston, MA",email,Saturday,in_store,2025-08-18,2025-11-26
U006,TU006_20250428_0297,I_ground_beef,ground_beef,1.35,kg,19.03,2025-04-28,Trader Joe's,mobile_pay,False,protein,TraderJoes,"Boston, MA",OCR,Monday,in_store,2025-05-01,2025-05-11
U006,TU006_20241020_0298,I_mustard,mustard,1.0,pcs,6.49,2024-10-20,Target,debit_card,False,condiments_spices,Horizon,"Boston, MA",manual,Sunday,in_store,2024-10-22,2024-11-11
U006,TU006_20250129_0299,I_ground_beef,ground_beef,0.35,kg,6.28,2025-01-29,Trader Joe's,credit_card,False,protein,TraderJoes,"Boston, MA",email,Wednesday,in_store,2025-01-30,2025-02-01
U007,TU007_20250326_0000,I_ketchup,ketchup,1.0,pcs,7.27,2025-03-26,Whole Foods,debit_card,False,condiments_spices,Horizon,"Cambridge, MA",email,Wednesday,in_store,2025-03-29,2025-04-18
U007,TU007_20250629_0001,I_cookies,cookies,13.0,pcs,14.53,2025-06-29,Whole Foods,mobile_pay,False,snacks,Kirkland,"Cambridge, MA",manual,Sunday,in_store,2025-06-29,2025-09-11
U007,TU007_20250417_0002,I_limes,limes,0.38,kg,1.59,2025-04-17,Costco,cash,False,produce,Horizon,"Cambridge, MA",manual,Thursday,in_store,2025-04-17,2025-04-21
U007,TU007_20250331_0003,I_peanut_butter,peanut_butter,3.0,pcs,16.88,2025-03-31,Stop & Shop,mobile_pay,False,others,Horizon,"Cambridge, MA",OCR,Monday,in_store,2025-04-01,2025-04-13
U007,TU007_20250621_0004,I_peanut_butter,peanut_butter,7.0,pcs,64.64,2025-06-21,Trader Joe's,debit_card,False,others,Horizon,"Cambridge, MA",email,Saturday,online,2025-06-23,2025-07-21
U007,TU007_20250412_0005,I_trail_mix,trail_mix,4.0,pcs,9.0,2025-04-12,Amazon Fresh,credit_card,False,snacks,Silk,"Cambridge, MA",OCR,Saturday,in_store,2025-04-15,2025-05-17
U007,TU007_20250201_0006,I_oranges,oranges,1.02,kg,2.56,2025-02-01,Target,cash,True,produce,GreatValue,"Cambridge, MA",email,Saturday,in_store,2025-02-04,2025-02-09
U007,TU007_20241030_0007,I_ginger_powder,ginger_powder,1.0,kg,6.62,2024-10-30,Market Basket,cash,True,condiments_spices,Kirkland,"Cambridge, MA",OCR,Wednesday,in_store,2024-11-02,2024-12-24
U007,TU007_20241118_0008,I_blueberries,blueberries,0.82,kg,1.7,2024-11-18,Stop & Shop,debit_card,True,produce,Generic,"Cambridge, MA",email,Monday,in_store,2024-11-21,2024-11-25
U007,TU007_20250403_0009,I_almonds,almonds,2.43,kg,20.14,2025-04-03,Target,credit_card,False,others,Silk,"Cambridge, MA",email,Thursday,in_store,2025-04-04,2025-06-26
U007,TU007_20241025_0010,I_trail_mix,trail_mix,4.0,pcs,5.67,2024-10-25,Target,cash,False,snacks,Silk,"Cambridge, MA",OCR,Friday,in_store,2024-10-26,2024-11-27
U007,TU007_20250814_0011,I_black_beans_dry,black_beans_dry,1.41,kg,15.4,2025-08-14,Stop & Shop,credit_card,True,protein,WholeFoods,"Cambridge, MA",email,Thursday,in_store,2025-08-15,2025-08-29
U007,TU007_20250911_0012,I_cauliflower,cauliflower,1.03,kg,2.79,2025-09-11,Amazon Fresh,mobile_pay,False,produce,WholeFoods,"Cambridge, MA",OCR,Thursday,in_store,2025-09-12,2025-09-19
U007,TU007_20250528_0013,I_noodles,noodles,1.03,kg,3.4,2025-05-28,Target,debit_card,False,grain,365,"Cambridge, MA",email,Wednesday,online,2025-05-29,2025-06-20
U007,TU007_20250107_0014,I_almonds,almonds,1.52,kg,10.46,2025-01-07,Trader Joe's,mobile_pay,False,others,Silk,"Cambridge, MA",OCR,Tuesday,online,2025-01-10,2025-03-03
U007,TU007_20250506_0015,I_black_beans_dry,black_beans_dry,0.47,kg,7.33,2025-05-06,Costco,mobile_pay,False,protein,WholeFoods,"Cambridge, MA",OCR,Tuesday,in_store,2025-05-08,2025-05-12
U007,TU007_20250325_0016,I_bananas,bananas,2.36,kg,8.81,2025-03-25,Stop & Shop,debit_card,True,produce,Silk,"Cambridge, MA",OCR,Tuesday,in_store,2025-03-26,2025-04-05
U007,TU007_20251002_0017,I_eggs,eggs,3.0,pcs,22.68,2025-10-02,Stop & Shop,credit_card,False,dairy,GreatValue,"Cambridge, MA",OCR,Thursday,in_store,2025-10-03,2025-10-09
U007,TU007_20250819_0018,I_asparagus,asparagus,0.74,kg,1.87,2025-08-19,Market Basket,debit_card,False,produce,WholeFoods,"Cambridge, MA",manual,Tuesday,in_store,2025-08-19,2025-08-23
U007,TU007_20250815_0019,I_cheese,cheese,1.24,kg,6.49,2025-08-15,Target,mobile_pay,False,dairy,Kirkland,"Cambridge, MA",manual,Friday,in_store,2025-08-18,2025-08-23
U007,TU007_20250820_0020,I_baking_soda,baking_soda,2.25,kg,12.09,2025-08-20,Stop & Shop,debit_card,False,others,WholeFoods,"Cambridge, MA",OCR,Wednesday,online,2025-08-21,2025-11-12
U007,TU007_20251006_0021,I_zucchini,zucchini,2.0,kg,4.58,2025-10-06,Costco,credit_card,False,produce,Silk,"Cambridge, MA",OCR,Monday,in_store,2025-10-09,2025-10-28
U007,TU007_20251005_0022,I_limes,limes,1.52,kg,5.34,2025-10-05,Target,debit_card,False,produce,Horizon,"Cambridge, MA",manual,Sunday,online,2025-10-06,2025-10-23
U007,TU007_20250110_0023,I_curry_powder,curry_powder,0.63,kg,6.77,2025-01-10,Stop & Shop,debit_card,True,condiments_spices,Horizon,"Cambridge, MA",OCR,Friday,in_store,2025-01-12,2025-03-16
U007,TU007_20250428_0024,I_salmon,salmon,1.42,kg,18.83,2025-04-28,Market Basket,cash,False,protein,TraderJoes,"Cambridge, MA",email,Monday,in_store,2025-05-01,2025-05-25
U007,TU007_20241122_0025,I_crackers,crackers,19.0,pcs,56.89,2024-11-22,Trader Joe's,credit_card,True,snacks,GreatValue,"Cambridge, MA",manual,Friday,in_store,2024-11-22,2025-03-22
U007,TU007_20241107_0026,I_curry_powder,curry_powder,0.86,kg,5.76,2024-11-07,Target,credit_card,False,condiments_spices,Horizon,"Cambridge, MA",email,Thursday,in_store,2024-11-09,2025-02-03
U007,TU007_20250713_0027,I_peaches,peaches,2.01,kg,7.71,2025-07-13,Trader Joe's,cash,False,produce,Kirkland,"Cambridge, MA",manual,Sunday,in_store,2025-07-14,2025-08-06
U007,TU007_20250417_0028,I_tomato_sauce,tomato_sauce,18.0,pcs,35.44,2025-04-17,Amazon Fresh,credit_card,False,canned,Horizon,"Cambridge, MA",email,Thursday,in_store,2025-04-20,2025-08-18
U007,TU007_20250829_0029,I_lentils,lentils,1.39,kg,10.77,2025-08-29,Whole Foods,cash,True,protein,Horizon,"Cambridge, MA",manual,Friday,online,2025-08-31,2025-09-10
U007,TU007_20250429_0030,I_rice,rice,1.19,kg,5.91,2025-04-29,Trader Joe's,mobile_pay,False,grain,Generic,"Cambridge, MA",OCR,Tuesday,online,2025-05-02,2025-06-04
U007,TU007_20250812_0031,I_pork_chops,pork_chops,1.36,kg,15.71,2025-08-12,Target,credit_card,True,protein,Kirkland,"Cambridge, MA",manual,Tuesday,in_store,2025-08-12,2025-08-26
U007,TU007_20251015_0032,I_eggplant,eggplant,1.15,kg,3.21,2025-10-15,Amazon Fresh,debit_card,False,produce,Horizon,"Cambridge, MA",OCR,Wednesday,in_store,2025-10-15,2025-10-20
U007,TU007_20250104_0033,I_baking_powder,baking_powder,1.55,kg,10.39,2025-01-04,Trader Joe's,cash,True,others,365,"Cambridge, MA",OCR,Saturday,online,2025-01-04,2025-03-09
U007,TU007_20250903_0034,I_noodles,noodles,1.43,kg,8.36,2025-09-03,Target,cash,False,grain,365,"Cambridge, MA",manual,Wednesday,in_store,2025-09-05,2025-10-06
U007,TU007_20241023_0035,I_rice,rice,2.14,kg,7.5,2024-10-23,Target,debit_card,False,grain,Generic,"Cambridge, MA",email,Wednesday,in_store,2024-10-26,2024-12-26
U007,TU007_20250328_0036,I_black_beans_dry,black_beans_dry,0.67,kg,10.7,2025-03-28,Whole Foods,credit_card,False,protein,WholeFoods,"Cambridge, MA",email,Friday,online,2025-03-30,2025-04-05
U007,TU007_20250130_0037,I_trail_mix,trail_mix,16.0,pcs,28.67,2025-01-30,Trader Joe's,credit_card,False,snacks,Silk,"Cambridge, MA",manual,Thursday,in_store,2025-02-01,2025-06-01
U007,TU007_20250226_0038,I_vinegar,vinegar,0.58,L,3.59,2025-02-26,Stop & Shop,debit_card,True,condiments_spices,WholeFoods,"Cambridge, MA",manual,Wednesday,in_store,2025-02-26,2025-04-01
U007,TU007_20250401_0039,I_salmon,salmon,1.48,kg,23.33,2025-04-01,Trader Joe's,mobile_pay,True,protein,TraderJoes,"Cambridge, MA",OCR,Tuesday,in_store,2025-04-03,2025-04-28
U007,TU007_20250820_0040,I_grapes,grapes,1.8,kg,8.37,2025-08-20,Amazon Fresh,cash,False,produce,WholeFoods,"Cambridge, MA",email,Wednesday,online,2025-08-21,2025-08-30
U007,TU007_20250628_0041,I_eggs,eggs,23.0,pcs,138.91,2025-06-28,Market Basket,mobile_pay,False,dairy,GreatValue,"Cambridge, MA",email,Saturday,in_store,2025-07-01,2025-08-19
U007,TU007_20251006_0042,I_fruit_snacks,fruit_snacks,23.0,pcs,100.91,2025-10-06,Trader Joe's,debit_card,False,snacks,GreatValue,"Cambridge, MA",email,Monday,online,2025-10-07,2026-02-04
U007,TU007_20250613_0043,I_cheese,cheese,0.86,kg,4.79,2025-06-13,Trader Joe's,cash,False,dairy,Kirkland,"Cambridge, MA",OCR,Friday,in_store,2025-06-14,2025-06-17
U007,TU007_20250505_0044,I_tofu,tofu,1.45,kg,12.45,2025-05-05,Stop & Shop,cash,True,protein,365,"Cambridge, MA",manual,Monday,online,2025-05-05,2025-05-19
U007,TU007_20250711_0045,I_peanut_butter,peanut_butter,1.0,pcs,4.03,2025-07-11,Whole Foods,debit_card,True,others,Horizon,"Cambridge, MA",OCR,Friday,in_store,2025-07-12,2025-07-16
U007,TU007_20250813_0046,I_garlic_powder,garlic_powder,0.79,kg,7.62,2025-08-13,Stop & Shop,credit_card,False,condiments_spices,Horizon,"Cambridge, MA",email,Wednesday,online,2025-08-13,2025-10-31
U007,TU007_20250319_0047,I_almonds,almonds,1.41,kg,3.24,2025-03-19,Whole Foods,mobile_pay,False,others,Silk,"Cambridge, MA",manual,Wednesday,in_store,2025-03-22,2025-05-09
U007,TU007_20250228_0048,I_lemons,lemons,1.56,kg,5.68,2025-02-28,Whole Foods,credit_card,False,produce,TraderJoes,"Cambridge, MA",manual,Friday,in_store,2025-02-28,2025-03-09
U007,TU007_20250326_0049,I_coffee_beans,coffee_beans,0.63,kg,3.76,2025-03-26,Market Basket,debit_card,False,others,365,"Cambridge, MA",manual,Wednesday,in_store,2025-03-28,2025-04-20
U007,TU007_20250603_0050,I_ketchup,ketchup,1.0,pcs,4.25,2025-06-03,Market Basket,debit_card,False,condiments_spices,Horizon,"Cambridge, MA",manual,Tuesday,in_store,2025-06-05,2025-06-25
U007,TU007_20250501_0051,I_eggs,eggs,21.0,pcs,49.58,2025-05-01,Stop & Shop,debit_card,False,dairy,GreatValue,"Cambridge, MA",OCR,Thursday,online,2025-05-04,2025-06-18
U007,TU007_20251002_0052,I_trail_mix,trail_mix,11.0,pcs,45.15,2025-10-02,Stop & Shop,credit_card,False,snacks,Silk,"Cambridge, MA",email,Thursday,in_store,2025-10-03,2025-12-30
U007,TU007_20241125_0053,I_garlic_powder,garlic_powder,0.82,kg,4.42,2024-11-25,Market Basket,debit_card,False,condiments_spices,Horizon,"Cambridge, MA",manual,Monday,in_store,2024-11-26,2025-02-16
U007,TU007_20251011_0054,I_zucchini,zucchini,1.11,kg,2.38,2025-10-11,Market Basket,mobile_pay,False,produce,Silk,"Cambridge, MA",manual,Saturday,in_store,2025-10-12,2025-10-22
U007,TU007_20250119_0055,I_yogurt,yogurt,0.43,kg,0.94,2025-01-19,Target,debit_card,False,dairy,Horizon,"Cambridge, MA",email,Sunday,online,2025-01-22,2025-01-23
U007,TU007_20250512_0056,I_nutmeg,nutmeg,1.0,kg,6.39,2025-05-12,Amazon Fresh,debit_card,False,condiments_spices,Silk,"Cambridge, MA",email,Monday,online,2025-05-15,2025-07-06
U007,TU007_20250710_0057,I_paprika,paprika,1.0,kg,8.9,2025-07-10,Whole Foods,mobile_pay,False,condiments_spices,Silk,"Cambridge, MA",manual,Thursday,in_store,2025-07-10,2025-09-03
U007,TU007_20241110_0058,I_pumpkin_puree,pumpkin_puree,10.0,pcs,28.17,2024-11-10,Costco,credit_card,False,canned,GreatValue,"Cambridge, MA",OCR,Sunday,in_store,2024-11-11,2025-03-11
U007,TU007_20251004_0059,I_cheese,cheese,0.83,kg,5.02,2025-10-04,Whole Foods,credit_card,True,dairy,Kirkland,"Cambridge, MA",manual,Saturday,in_store,2025-10-06,2025-10-09
U007,TU007_20250913_0060,I_tomato_sauce,tomato_sauce,20.0,pcs,30.68,2025-09-13,Trader Joe's,debit_card,False,canned,Horizon,"Cambridge, MA",OCR,Saturday,in_store,2025-09-15,2026-01-13
U007,TU007_20250117_0061,I_pork_chops,pork_chops,0.52,kg,3.42,2025-01-17,Target,credit_card,False,protein,Kirkland,"Cambridge, MA",manual,Friday,online,2025-01-17,2025-01-22
U007,TU007_20250821_0062,I_cheese,cheese,0.42,kg,1.82,2025-08-21,Costco,debit_card,False,dairy,Kirkland,"Cambridge, MA",OCR,Thursday,in_store,2025-08-24,2025-08-25
U007,TU007_20250829_0063,I_garlic_powder,garlic_powder,0.72,kg,3.72,2025-08-29,Stop & Shop,mobile_pay,False,condiments_spices,Horizon,"Cambridge, MA",email,Friday,in_store,2025-08-31,2025-11-11
U007,TU007_20250318_0064,I_chips,chips,17.0,pcs,63.66,2025-03-18,Stop & Shop,cash,False,snacks,Horizon,"Cambridge, MA",manual,Tuesday,in_store,2025-03-19,2025-05-24
U007,TU007_20250406_0065,I_ginger_powder,ginger_powder,0.72,kg,6.33,2025-04-06,Stop & Shop,credit_card,False,condiments_spices,Kirkland,"Cambridge, MA",manual,Sunday,in_store,2025-04-06,2025-05-13
U007,TU007_20250224_0066,I_blueberries,blueberries,0.65,kg,1.56,2025-02-24,Costco,cash,False,produce,Generic,"Cambridge, MA",OCR,Monday,in_store,2025-02-27,2025-03-02
U007,TU007_20250426_0067,I_salmon,salmon,0.84,kg,9.3,2025-04-26,Trader Joe's,debit_card,False,protein,TraderJoes,"Cambridge, MA",manual,Saturday,in_store,2025-04-27,2025-05-11
U007,TU007_20250409_0068,I_carrots,carrots,2.28,kg,10.05,2025-04-09,Market Basket,credit_card,False,produce,Kirkland,"Cambridge, MA",manual,Wednesday,in_store,2025-04-11,2025-05-12
U007,TU007_20250107_0069,I_curry_powder,curry_powder,1.0,kg,10.86,2025-01-07,Trader Joe's,credit_card,False,condiments_spices,Horizon,"Cambridge, MA",OCR,Tuesday,in_store,2025-01-10,2025-04-20
U007,TU007_20250124_0070,I_ketchup,ketchup,1.0,pcs,11.43,2025-01-24,Stop & Shop,credit_card,False,condiments_spices,Horizon,"Cambridge, MA",email,Friday,in_store,2025-01-26,2025-02-15
U007,TU007_20250212_0071,I_popcorn,popcorn,21.0,pcs,95.41,2025-02-12,Stop & Shop,credit_card,False,snacks,365,"Cambridge, MA",email,Wednesday,in_store,2025-02-15,2025-06-15
U007,TU007_20250826_0072,I_bananas,bananas,2.49,kg,5.31,2025-08-26,Costco,cash,True,produce,Silk,"Cambridge, MA",OCR,Tuesday,in_store,2025-08-29,2025-09-09
U007,TU007_20250607_0073,I_bananas,bananas,1.86,kg,3.62,2025-06-07,Stop & Shop,cash,True,produce,Silk,"Cambridge, MA",email,Saturday,in_store,2025-06-07,2025-06-15
U007,TU007_20251005_0074,I_oregano,oregano,1.0,kg,10.95,2025-10-05,Trader Joe's,mobile_pay,False,condiments_spices,TraderJoes,"Cambridge, MA",manual,Sunday,in_store,2025-10-06,2025-12-16
U007,TU007_20250404_0075,I_pumpkin_puree,pumpkin_puree,16.0,pcs,19.27,2025-04-04,Whole Foods,cash,False,canned,GreatValue,"Cambridge, MA",manual,Friday,in_store,2025-04-06,2025-08-04
U007,TU007_20250930_0076,I_black_beans_dry,black_beans_dry,1.39,kg,17.89,2025-09-30,Target,credit_card,False,protein,WholeFoods,"Cambridge, MA",manual,Tuesday,in_store,2025-10-01,2025-10-15
U007,TU007_20250107_0077,I_lentils,lentils,1.01,kg,14.5,2025-01-07,Target,mobile_pay,False,protein,Horizon,"Cambridge, MA",OCR,Tuesday,in_store,2025-01-10,2025-01-17
